-4.012866,-4.007517,-3.960672,-4.049485,-3.921714,-3.963668,-4.049589,-4.041951,-4.015451,-3.865633,-3.938685,-3.997254,-3.957572,-3.850282,-3.857308,-3.917753,-4.1313,-4.004918,-3.847097,-3.779065
-4.01397,-4.008244,-3.961647,-4.0477,-3.919826,-3.963653,-4.044723,-4.041951,-4.014434,-3.863249,-3.938637,-3.995559,-3.958085,-3.848155,-3.854759,-3.915538,-4.120477,-3.998709,-3.811993,-3.777782
-4.013494,-4.00852,-3.959871,-4.047887,-3.920501,-3.962644,-4.031308,-4.029223,-4.0129,-3.862122,-3.938872,-3.994108,-3.957571,-3.843323,-3.851396,-3.914479,-4.098027,-3.989678,-3.79439,-3.777238
-4.015057,-4.008624,-3.959433,-4.045877,-3.918242,-3.962744,-4.026932,-4.016338,-4.011043,-3.859542,-3.939122,-3.992424,-3.956545,-3.841369,-3.849198,-3.91104,-4.08592,-3.979899,-3.778982,-3.776058
-4.013018,-4.008669,-3.959429,-4.042892,-3.917517,-3.961662,-4.017835,-4.011144,-4.010892,-3.857141,-3.938493,-3.990732,-3.956492,-3.848937,-3.847715,-3.90889,-4.073369,-3.973885,-3.766941,-3.775771
-4.013094,-4.008189,-3.963562,-4.043164,-3.917996,-3.960494,-4.010499,-4.008552,-4.00986,-3.854151,-3.936882,-3.988874,-3.956423,-3.864531,-3.846062,-3.909302,-4.060974,-3.969535,-3.753165,-3.77539
-4.012877,-4.008658,-3.959107,-4.042013,-3.91774,-3.960115,-3.997229,-4.003722,-4.007786,-3.852694,-3.936577,-3.987734,-3.954056,-3.945637,-3.842967,-3.909896,-4.049732,-3.964758,-3.729846,-3.774828
-4.013176,-4.008566,-3.958572,-4.040351,-3.916028,-3.960011,-3.991091,-3.996791,-4.008274,-3.850251,-3.932896,-3.987508,-3.953646,-4.015156,-3.83893,-3.911202,-4.037313,-3.960194,-3.722403,-3.772916
-4.010495,-4.008332,-3.95911,-4.0374,-3.915614,-3.958888,-3.983771,-3.993908,-4.00384,-3.847678,-3.9298,-3.984555,-3.953479,-4.094963,-3.839352,-3.965384,-4.010451,-3.954065,-3.714056,-3.773651
-4.00971,-4.008272,-3.957545,-4.037404,-3.913931,-3.959846,-3.978661,-3.988117,-3.997369,-3.845373,-3.925616,-3.982313,-3.952887,-4.182768,-3.848006,-4.031677,-3.997184,-3.948664,-3.707715,-3.774116
-4.008931,-4.008199,-3.956574,-4.035476,-3.91344,-3.959559,-3.975448,-3.987352,-3.985256,-3.843018,-3.927105,-3.980162,-3.951058,-4.271695,-3.860726,-4.096956,-3.983775,-3.94414,-3.705708,-3.773271
-4.00931,-4.007805,-3.955834,-4.035152,-3.913425,-3.958432,-3.96782,-3.977916,-3.974877,-3.837795,-3.967809,-3.978185,-3.949258,-4.464404,-3.938124,-4.164704,-3.969021,-3.937654,-3.71067,-3.774518
-4.007595,-4.007839,-3.956104,-4.030655,-3.912524,-3.956597,-3.963305,-3.972261,-3.948771,-3.832558,-4.018875,-3.974745,-3.948438,-4.578031,-4.000364,-4.309468,-3.939684,-3.914006,-3.716207,-3.775353
-4.00614,-4.007332,-3.955138,-4.029286,-3.911433,-3.957347,-3.957553,-3.965816,-3.944417,-3.829911,-4.180457,-3.973294,-3.947035,-4.669661,-4.078145,-4.376915,-3.921863,-3.896213,-3.733527,-3.774483
-4.00614,-4.007426,-3.955434,-4.02925,-3.910427,-3.957359,-3.953514,-3.958792,-3.966035,-3.82585,-4.180457,-3.97218,-3.94571,-4.689872,-4.180141,-4.437872,-3.903473,-3.87531,-3.740778,-3.774991
-4.005609,-4.006636,-3.954687,-4.032363,-3.909564,-3.957186,-3.94765,-3.942623,-4.078394,-3.821504,-4.360452,-3.970254,-3.945375,-4.709604,-4.376954,-4.532308,-3.907354,-3.836415,-3.754088,-3.773297
-4.004462,-4.006332,-3.953416,-4.033506,-3.908343,-3.956168,-3.937826,-3.933936,-4.184171,-3.810333,-4.447596,-3.963695,-3.943349,-4.728075,-4.475917,-4.567431,-3.930011,-3.816945,-3.763232,-3.776555
-4.003195,-4.006882,-3.954009,-4.04377,-3.907621,-3.95284,-3.923849,-3.929497,-4.184551,-3.810333,-4.539489,-4.008452,-3.942946,-4.733742,-4.546246,-4.600892,-3.971107,-3.794537,-3.779943,-3.776555
-4.002399,-4.006462,-3.954009,-4.045338,-3.907485,-3.949523,-3.904991,-3.924329,-4.193971,-3.82213,-4.619434,-4.080215,-3.942286,-4.73617,-4.585394,-4.624056,-4.032974,-3.832033,-3.808784,-3.775436
-4.002399,-4.006203,-3.954023,-4.049293,-3.905854,-3.944767,-3.863111,-3.920329,-4.454282,-3.838156,-4.718204,-4.177623,-3.940475,-4.726091,-4.595728,-4.643958,-4.222041,-3.912279,-3.824729,-3.760936
-4.000652,-4.005395,-3.94947,-4.056839,-3.905517,-3.939263,-3.834407,-3.933242,-4.525395,-3.905794,-4.757521,-4.179628,-3.937795,-4.709214,-4.615664,-4.677744,-4.325497,-4.198248,-3.838664,-3.745007
-4.000249,-4.005347,-3.95016,-4.061638,-3.90309,-3.93136,-3.813022,-3.959574,-4.545948,-3.970944,-4.785761,-4.224049,-3.935973,-4.693113,-4.626971,-4.677744,-4.382576,-4.294303,-3.856799,-3.72234
-3.99701,-4.00547,-3.937354,-4.063203,-3.901114,-3.922577,-3.787409,-3.952297,-4.557633,-4.036854,-4.807067,-4.289794,-3.931089,-4.669279,-4.63497,-4.697972,-4.412312,-4.320765,-3.879075,-3.693055
-3.996018,-4.004401,-3.932828,-4.063841,-3.897199,-3.890671,-3.749964,-3.947124,-4.537796,-4.111545,-4.843724,-4.323118,-3.920144,-4.649475,-4.648473,-4.700539,-4.443005,-4.314852,-3.921067,-3.660813
-3.986246,-4.003759,-3.916171,-4.062026,-3.898025,-3.880288,-3.735535,-4.154453,-4.512725,-4.265703,-4.850156,-4.350766,-3.913888,,-4.649261,-4.700739,-4.45851,-4.311789,-3.940315,-3.591222
-3.978657,-4.003647,-3.916171,-4.054001,-3.909947,-3.85535,-3.715511,-4.240878,-4.479418,-4.336076,-4.852375,-4.39008,-3.907208,,-4.657995,-4.687328,-4.440491,-4.3043,-3.988031,-3.551846
-3.967359,-4.004655,-3.885945,-4.048362,-3.990783,-3.841961,-3.676944,-4.406838,-4.436761,-4.411559,-4.845003,-4.41073,-3.929026,,-4.649446,-4.680151,-4.408698,-4.268308,-4.006391,-3.541216
-3.948127,-3.999197,-3.871008,-4.030844,-3.990783,-3.824859,-3.605779,-4.40067,-4.340474,-4.476349,-4.833932,-4.431986,-3.980752,,-4.636769,-4.661435,-4.318288,-4.237791,-4.037187,-3.514864
-3.936886,-3.994602,-3.848777,-4.017477,-4.049432,-3.804774,-3.619586,-4.394739,-4.289728,-4.565052,-4.825166,-4.445579,-4.045463,,-4.635556,-4.661435,-4.25975,-4.19641,-4.061656,-3.498749
-3.930589,-3.989022,-3.804036,-4.012945,-4.179356,-3.78426,-3.635248,-4.525599,-4.243741,-4.582252,-4.81953,-4.454452,-4.040752,,-4.620787,-4.646074,-4.20176,-4.14635,-4.082829,-3.361255
-3.924869,-3.98219,-3.795821,-3.988202,-4.260271,-3.731972,-3.719267,-4.558396,-4.200572,-4.599694,-4.791649,-4.468812,-4.307175,,-4.599928,,-4.148848,-4.083963,-4.137744,-3.325799
-3.924139,-3.973155,-3.784704,-3.974345,-4.325449,-3.698017,-3.781397,-4.586885,-4.155172,-4.614566,-4.771957,-4.477923,-4.397176,,,,-4.097438,-4.020791,-4.137744,-3.301295
-3.995193,-3.954347,-3.773963,-3.939999,-4.380324,-3.666865,-3.837943,-4.631881,-4.077712,-4.615879,-4.755394,-4.518727,-4.472509,,,,-4.012105,-3.918483,-4.18029,-3.311505
-4.069853,-3.944411,-3.759098,-3.929031,-4.467422,-3.736939,-3.8989,-4.643208,,-4.616373,,-4.474764,-4.519269,,,,-3.976662,-3.870522,-4.196623,-3.287145
-4.162449,-3.941569,-3.728817,-3.941257,-4.499108,-3.735139,-3.963569,-4.647039,,-4.592442,,-4.465794,-4.553432,,,,-3.945737,-3.870522,-4.196132,-3.257418
-4.253452,-3.937776,-3.7127,-3.979743,-4.53134,-3.695333,-4.078732,-4.646201,,-4.547527,,-4.457573,-4.613369,,,,-3.920381,-3.823006,-4.210632,-3.60628
-4.396454,-3.930383,-3.700701,-4.109846,-4.566181,-4.016714,-4.116195,-4.634048,,-4.465166,,-4.452418,-4.62591,,,,,-3.811104,-4.213243,-3.812115
-4.45508,-3.925356,-3.64986,-4.190602,-4.578879,-4.128773,-4.189394,,,-4.44166,,,-4.655173,,,,,-3.823054,-4.215267,-3.884
-4.498968,-3.920694,-3.713748,-4.260964,-4.590059,-4.192247,-4.217562,,,-4.418865,,,-4.662018,,,,,-3.843975,-4.221807,-3.937452
-4.562835,-3.914349,-3.807934,-4.359873,-4.603861,-4.238436,-4.237299,,,-4.398572,,,-4.658788,,,,,-3.867827,-4.21345,-3.931419
-4.585449,-3.898432,-3.904347,-4.402244,-4.604635,-4.287593,-4.250533,,,-4.345449,,,-4.656602,,,,,-3.875743,-4.213634,-3.942526
-4.604584,-3.785989,-3.890485,-4.438736,-4.603987,-4.324621,-4.271622,,,-4.331043,,,-4.655447,,,,,,-4.209242,-3.966317
-4.617403,-3.774772,-4.155646,-4.461367,-4.606089,-4.388247,-4.281759,,,-4.325504,,,-4.639695,,,,,,-4.199318,-3.962928
-4.635074,-3.763665,-4.214286,-4.477901,-4.602756,-4.411343,-4.273207,,,,,,-4.631478,,,,,,-4.199318,-3.962462
-4.639322,-3.750353,-4.278674,-4.50367,-4.593289,-4.415248,-4.271747,,,,,,-4.623219,,,,,,-4.208642,-3.899708
-4.641326,-3.720739,-4.317363,-4.517624,-4.593289,,-4.252565,,,,,,-4.607427,,,,,,-4.207419,-3.889278
-4.636303,-3.705524,-4.390986,-4.522721,-4.58023,,,,,,,,-4.595531,,,,,,-4.21104,-3.880032
-4.633216,-3.674779,-4.409377,-4.524352,-4.572274,,,,,,,,-4.55773,,,,,,-4.213243,-3.877509
-4.612927,-3.667952,-4.431437,-4.526427,-4.556579,,,,,,,,-4.540431,,,,,,-4.205283,-3.888905
-4.599713,-3.732824,-4.451162,-4.52097,-4.550473,,,,,,,,-4.489365,,,,,,-4.20586,-3.903379
-4.569128,-3.922086,-4.45664,-4.5122,-4.540122,,,,,,,,,,,,,,-4.197938,-3.888389
-4.553366,-4.046465,-4.443275,-4.460572,-4.525368,,,,,,,,,,,,,,-4.189911,-3.875317
-4.534159,-4.157386,-4.430709,-4.40985,-4.516832,,,,,,,,,,,,,,,-3.872298
-4.520161,-4.217991,-4.411868,-4.342142,-4.514458,,,,,,,,,,,,,,,-3.87786
-4.49823,-4.252001,-4.411868,-4.26573,-4.509078,,,,,,,,,,,,,,,-3.874647
,-4.339009,-4.379909,,-4.501186,,,,,,,,,,,,,,,-3.876866
,-4.360623,-4.37334,,,,,,,,,,,,,,,,,-3.914313
,-4.372357,-4.358768,,,,,,,,,,,,,,,,,-3.936864
,-4.373306,,,,,,,,,,,,,,,,,,-3.95683
,-4.369934,,,,,,,,,,,,,,,,,,-3.992678
,-4.339669,,,,,,,,,,,,,,,,,,
,-4.318866,,,,,,,,,,,,,,,,,,
,-4.272907,,,,,,,,,,,,,,,,,,
,-4.247475,,,,,,,,,,,,,,,,,,
,-4.22511,,,,,,,,,,,,,,,,,,
,-4.205073,,,,,,,,,,,,,,,,,,
,-4.186006,,,,,,,,,,,,,,,,,,
,-4.169496,,,,,,,,,,,,,,,,,,
,-4.13491,,,,,,,,,,,,,,,,,,
